Type,Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,MaxYRotation,MaxRaise,MaxLower,DestroyedByPlayerShip,DestroyedByTerrainEdit,IsFloatingIsland,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/FOLIAGE/YUKKA02.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.2,0.01,0.01,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/GROUNDREVEALROCK01.SCENE.MBIN,BLANKETCLUMP,-1,128,0,35,0.6,1,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.23,0.01,0.01,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/LARGEARRANGEDROCK01.SCENE.MBIN,SPARSECLUMP,-1,128,0,35,1.6,2,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.23,0.01,0.01,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/LARGEARRANGEDROCK02.SCENE.MBIN,BLANKETCLUMP,-1,128,0,35,1.4,2,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.01,0.01,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/MEDIUMBOULDER01.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,0.6,0.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.03,0.03,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/MEDIUMBOULDER01.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,2,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.024,0.024,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/MEDIUMBOULDER02.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,0.4,1,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/MEDIUMBOULDER02.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.6,1,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.005,0.006,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/MEDIUMBOULDER02.SCENE.MBIN,SPARSECLUMP,-1,128,0,60,0.5,1.4,1,1,0,40,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.03,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/SMALLBOULDER05.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.5,0.03,0.02,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/SMALLBOULDER05.SCENE.MBIN,SPARSECLUMP,-1,128,0,60,0.4,1.1,1,1,0,20,180,0,0,TRUE,TRUE,FALSE,FALSE,2,0.005,0.01,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/SMALLBOULDER05.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.2,0.6,1,1,0,20,180,0,0,FALSE,TRUE,FALSE,FALSE,3,0.05,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/SMALLROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,0.3,1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.005,0.001,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/SMALLROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,60,0.2,0.4,1,1,0,40,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0.01,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/SMALLROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.4,1.2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0.01,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/TREES/CACTUSMED.SCENE.MBIN,SPARSECLUMP,-1,128,0,65,0.5,1.2,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/TREES/CACTUSSML.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.8,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.07,0.05,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/TREES/CACTUSSML.SCENE.MBIN,SPARSECLUMP,-1,128,0,45,1.4,2.5,1,1,0,8,180,0,0,FALSE,TRUE,FALSE,FALSE,0.16,0.01,0.01,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/HQ/TREES/CACTUSSML.SCENE.MBIN,FLORACLUMP,-1,128,0,15,1,2,1,1,0,8,180,0,0,FALSE,TRUE,FALSE,FALSE,0.18,0.0155,0.0155,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/LARGEPROPS/LARGEFLAG.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,80,1,1.3,1,1,0,5,180,0,0,FALSE,TRUE,FALSE,FALSE,0.1,0.0015,0.0015,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/LARGEPROPS/LARGEFLAG.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,80,1,1.3,1,1,0,5,180,0,0,,TRUE,FALSE,FALSE,0.1,0.0015,0.0015,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/LARGEPROPS/LARGEFLAG.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,80,1,1.3,1,1,0,5,180,0,0,FALSE,TRUE,FALSE,FALSE,0.1,0.0015,0.0015,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/FLUFFBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,60,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.14,0.1,0.1,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/FLUFFBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.07,0.2,0.2,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/FLUFFBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,60,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.08,0.1,0.1,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/FLUFFBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,60,1,1.2,1,1,0.1,0,180,0,0,,TRUE,FALSE,FALSE,0.14,0.1,0.1,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/FLUFFBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,180,0,0,,TRUE,FALSE,FALSE,0.07,0.2,0.2,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/FLUFFBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,60,1,1.2,1,1,0.1,0,180,0,0,,TRUE,FALSE,FALSE,0.08,0.1,0.1,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/FLUFFBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,60,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.14,0.1,0.1,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/FLUFFBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.07,0.2,0.2,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/FLUFFBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,60,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.08,0.1,0.1,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/GROUNDFLOWER.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,1.1,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.34,0.4,0.4,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/GROUNDFLOWER.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,0.9,1.1,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.19,0.5,0.5,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/GROUNDFLOWER.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,1.1,1,1,0.1,0,180,0,0,,TRUE,FALSE,FALSE,0.34,0.4,0.4,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/GROUNDFLOWER.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,0.9,1.1,1,1,0.1,0,180,0,0,,TRUE,FALSE,FALSE,0.19,0.5,0.5,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/GROUNDFLOWER.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,1.1,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.34,0.4,0.4,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/GROUNDFLOWER.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,0.9,1.1,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.19,0.5,0.5,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,0.9,1.4,1,1,0,5,180,0,0,FALSE,TRUE,FALSE,FALSE,0.21,0.019,0.019,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,2,2.6,1,1,0,5,180,0,0,FALSE,TRUE,FALSE,FALSE,0.23,0.012,0.012,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,2.1,3,1,1,0.3,5,180,0,0,FALSE,TRUE,FALSE,FALSE,0.1,0.02,0.02,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,1,1.7,1,1,0,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.09,0.007,0.007,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,1.6,2.4,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.185,0.02,0.02,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,0.9,1.4,1,1,0,5,180,0,0,,TRUE,FALSE,FALSE,0.21,0.019,0.019,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,2,2.6,1,1,0,5,180,0,0,,TRUE,FALSE,FALSE,0.23,0.012,0.012,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,2.1,3,1,1,0.3,5,180,0,0,,TRUE,FALSE,FALSE,0.1,0.02,0.02,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,1,1.7,1,1,0,0,180,0,0,,TRUE,FALSE,FALSE,0.09,0.007,0.007,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,1.6,2.4,1,1,0,10,180,0,0,,TRUE,FALSE,FALSE,0.185,0.02,0.02,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,0.9,1.4,1,1,0,5,180,0,0,FALSE,TRUE,FALSE,FALSE,0.21,0.019,0.019,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,2,2.6,1,1,0,5,180,0,0,FALSE,TRUE,FALSE,FALSE,0.23,0.012,0.012,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,2.1,3,1,1,0.3,5,180,0,0,FALSE,TRUE,FALSE,FALSE,0.1,0.02,0.02,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,1,1.7,1,1,0,0,180,0,0,FALSE,TRUE,FALSE,FALSE,0.09,0.007,0.007,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/LARGECACTUS.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,1.6,2.4,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.185,0.02,0.02,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,0.7,0.9,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.07,0.07,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,0.4,1.4,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.23,0.086,0.086,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,0.6,1.4,1,1,0,4,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.028,0.028,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,GRASSCLUMP,-1,128,0,35,0.4,1.8,1,1,0,4,180,0,0,TRUE,TRUE,FALSE,FALSE,0.23,0.03,0.03,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,35,1,1.8,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.06,0.06,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMX,-1,128,0,40,0.9,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.1,0.1,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,SPARSECLUMP,-1,128,0,65,0.5,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.0195,0.019,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,0.8,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.025,0.025,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,0.7,0.9,1,1,0,8,180,0,0,,TRUE,FALSE,FALSE,0.08,0.07,0.07,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,0.4,1.4,1,1,0,6,180,0,0,,TRUE,FALSE,FALSE,0.23,0.086,0.086,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,0.6,1.4,1,1,0,4,180,0,0,,TRUE,FALSE,FALSE,0.12,0.028,0.028,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,GRASSCLUMP,-1,128,0,35,0.4,1.8,1,1,0,4,180,0,0,,TRUE,FALSE,FALSE,0.23,0.03,0.03,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,35,1,1.8,1,1,0,6,180,0,0,,TRUE,FALSE,FALSE,0.14,0.06,0.06,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMX,-1,128,0,40,0.9,1.2,1,1,0,8,180,0,0,,TRUE,FALSE,FALSE,0.14,0.1,0.1,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,SPARSECLUMP,-1,128,0,65,0.5,1.2,1,1,0,8,180,0,0,,TRUE,FALSE,FALSE,0.21,0.0195,0.019,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,0.8,1.2,1,1,0,8,180,0,0,,TRUE,FALSE,FALSE,0.12,0.025,0.025,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,0.7,0.9,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.07,0.07,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,0.4,1.4,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.23,0.086,0.086,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,0.6,1.4,1,1,0,4,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.028,0.028,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,GRASSCLUMP,-1,128,0,35,0.4,1.8,1,1,0,4,180,0,0,TRUE,TRUE,FALSE,FALSE,0.23,0.03,0.03,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,35,1,1.8,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.06,0.06,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMX,-1,128,0,40,0.9,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.1,0.1,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,SPARSECLUMP,-1,128,0,65,0.5,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.0195,0.019,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/MEDIUMCACTUS.SCENE.MBIN,FLORACLUMP,-1,128,0,35,0.8,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.025,0.025,1,Objects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,SPARSECUMP,-1,128,0,55,0.8,1.1,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.2,0.03,0.03,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,0.8,1.1,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.4,0.08,0.08,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,0.8,1.1,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.09,0.1,0.1,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,SPARSECUMP,-1,128,0,55,0.8,1.1,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.2,0.03,0.03,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMX,-1,128,0,40,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.08,0.15,0.15,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMX,-1,128,0,40,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.08,0.15,0.15,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,55,1.1,1.4,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.21,0.5,0.5,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.08,0.15,0.15,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.08,0.15,0.15,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,1.1,1.4,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.18,0.5,0.5,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.09,0.15,0.15,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.08,0.15,0.15,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,0.8,1.1,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.22,0.34,0.34,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.05,0.1,0.1,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,180,0,0,FALSE,TRUE,FALSE,TRUE,0.08,0.2,0.2,1,DetailObjects
