Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,MaxYRotation,MaxRaise,MaxLower,DestroyedByPlayerShip,DestroyedByTerrainEdit,IsFloatingIsland,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
MODELS/PLANETS/BIOMES/BARREN/PLANTS/GROUNDFLOWER.SCENE.MBIN,FOREST,-1,128,0,40,1.2,1.5,1.5,1.7,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.05,0.06,3,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/GROUNDFLOWER.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1.3,1.5,1.5,1.7,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.05,0.06,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/GROUNDFLOWER.SCENE.MBIN,FOREST,-1,128,0,40,1.2,1.5,1.5,1.7,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/GROUNDFLOWER.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1.3,1.5,1.5,1.7,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBGRASS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.04,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,GRASS,-1,128,0,30,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.5,0.018,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,1.1,1.3,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.018,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.012,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,GRASS,-1,128,0,30,1.1,1.7,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.07,0.015,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.5,0.018,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,GRASS,-1,128,0,30,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0,0,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.018,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,GRASS,-1,128,0,30,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.018,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.5,0.018,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.5,0.018,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/BUTTERCUP.SCENE.MBIN,GRASS,-1,128,0,30,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,GRASS,-1,128,0,38,0.9,1.1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.08,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,1.1,1.3,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.1,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.9,1.1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.07,0.07,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,GRASS,-1,128,0,38,1.1,1.7,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.07,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.9,1.1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.1,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,GRASS,-1,128,0,38,0.9,1.1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0,0,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.9,1.1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.1,0.07,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,GRASS,-1,128,0,38,0.9,1.1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.08,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,3,1,1.4,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,GRASS,-1,128,0,40,1.2,1.8,1,1.2,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,3,1,1.4,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,GRASS,-1,128,0,40,1.2,1.8,1,1.2,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.9,1.1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.1,0.15,0,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,1.2,1.5,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.1,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.9,1.1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/SCABIOUS.SCENE.MBIN,GRASS,-1,128,0,38,0.9,1.1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.9,1.2,1,1.1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,GRASS,-1,128,0,37,1,1.6,1,1.3,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.002,0.002,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,1.1,1.3,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.12,0.07,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.9,1.2,1,1.1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.07,0.07,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,GRASS,-1,128,0,37,1.1,1.7,1,1.3,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.07,0.002,0.002,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.9,1.2,1,1.1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0,0,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,GRASS,-1,128,0,37,1,1.6,1,1.3,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0,0,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.07,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.9,1.2,1,1.1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,GRASS,-1,128,0,37,1,1.6,1,1.3,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.002,0.002,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,3,1,1.4,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.02,0.01,1,Objects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,3,1,1.4,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.02,0.01,1,Objects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.8,1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.15,0,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.9,1.2,1,1.1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,GRASS,-1,128,0,37,1,1.6,1,1.3,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/BUBBLELUSHGRASS.SCENE.MBIN,GRASS,-1,128,0,50,1.2,1.3,0.6,0.8,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.8,0.8,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/BUBBLELUSHGRASS.SCENE.MBIN,GRASS,-1,128,0,55,0.6,0.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.7,0.7,2.8,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/BUBBLELUSHGRASS.SCENE.MBIN,GRASS,-1,128,0,55,0.6,0.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.7,0.7,2.8,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/LONGALTGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.5,2.5,1,1.2,0.4,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.4,0.01,0.008,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/LONGALTGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.5,2.5,1,1.2,0.4,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.4,0.01,0.008,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,55,0.75,1.3,1,1,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.7,0.7,2.8,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,55,0.8,1.3,1,1,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.8,0.8,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,55,0.75,1.3,1,1,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.7,0.7,2.5,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,180,0.8,1.5,1,1,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.7,0,2.8,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,180,0.8,1.5,1,1,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.7,0,2.8,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,45,1.1,1.6,0.6,0.8,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.9,0.6,0.4,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,45,1.1,1.6,0.6,0.8,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.9,0.6,0.4,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWLUSHGRASS.SCENE.MBIN,GRASS,-1,128,0,55,0.8,1.5,1,1.7,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.7,0.7,2.8,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWLUSHGRASS.SCENE.MBIN,GRASS,-1,128,0,55,0.8,1.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.7,0.7,2.8,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWLUSHGRASS.SCENE.MBIN,GRASS,-1,128,0,55,0.8,1.5,1,1,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.5,0.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.1,0.1,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.5,0.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.1,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,35,0.8,1.1,1,1,0.8,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.1,0.1,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,0.4,0.8,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.08,0.06,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.04,0.15,0,4,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.5,0.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.1,0.1,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.5,0.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.18,0.1,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.12,0.2,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.21,0.14,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.12,0.15,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.21,0.15,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,45,1,1.4,1,1.2,0.8,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.5,0.12,0.12,1,Objects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BARRENGRASSCLUM,-1,128,0,35,1,1.4,1,1.3,0.95,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.12,0.12,3,Objects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,45,1,1.4,1,1.2,0.8,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.5,0.12,0.12,1,Objects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BARRENGRASSCLUM,-1,128,0,35,1,1.4,1,1.3,0.95,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.12,0.12,3,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERN.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.1,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.07,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERN.SCENE.MBIN,FLORACLUMP,-1,128,0,38,1.1,1.3,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.02,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERN.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,0.9,1.1,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.03,0.02,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERN.SCENE.MBIN,FLORACLUMP,-1,128,0,38,0.9,1.1,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.02,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERN.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,0.9,1.1,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.07,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERN.SCENE.MBIN,FLORACLUMP,-1,128,0,38,0.9,1.1,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.02,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERN.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.07,0,3,DetailObjects
