Type,Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,MaxYRotation,MaxRaise,MaxLower,DestroyedByPlayerShip,DestroyedByTerrainEdit,IsFloatingIsland,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERN.SCENE.MBIN,SPARSECLUMP,-1,128,0,37,2,3,1,1.2,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.5,0.006,0.006,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERN.SCENE.MBIN,FLORACLUMP,-1,128,0,38,2,3,1,1.2,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.003,0.003,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERNLIGHT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.07,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/FERNLIGHT.SCENE.MBIN,FLORACLUMPX,-1,128,0,38,1.2,1.5,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.11,0.02,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.9,1.4,1,1,0.2,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.015,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FOREST,-1,128,0,45,0.7,1.2,1,1,0.5,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0045,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,50,1.2,1.7,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.18,0.002,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,50,1,1.15,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.003,0.003,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,1,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.425,0.007,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,1.1,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.425,0.002,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,1,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.425,0.007,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,1.1,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.425,0.002,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,35,1.5,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.015,0.015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,JAMESPATCH,-1,128,0,40,3,5,0.9,1.1,0.9,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.004,0.004,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,3,5,0.9,1.2,0.8,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.004,0.004,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SPRIGBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,50,1.5,2.5,1,1,0,3,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.005,0.002,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,180,1,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.001,0.001,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,FOREST,-1,128,0,50,1,1.15,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.003,0.003,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,1.5,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.05,0.05,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,50,1.2,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.19,0.035,0.035,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,1.3,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.05,0.05,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,55,1,1.5,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.19,0.013,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,30,0.6,1.2,1,1,0.1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.05,0.03,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,30,4,5,1,1,0.1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.02,0.01,2,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,30,1,1.2,1,1,0.1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.02,0.03,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/GRAVELPATCHMOSSBLEND.SCENE.MBIN,JAMESPATCH,-1,128,0,40,4,6,1,1.5,1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.1,0.02,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/GRAVELPATCHMOSSBLEND.SCENE.MBIN,FORESTX,-1,128,0,30,3,4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.05,0.05,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/GRAVELPATCHMOSSBLEND.SCENE.MBIN,FLORACLUMPX,-1,128,0,40,4,6,0.8,1,1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.003,0.003,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/MEDIUMMOSSBLENDROCK.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1.5,2.5,0.8,1.2,0.9,90,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.007,0.007,2,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/MEDIUMMOSSBLENDROCK.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,4,0.8,1.2,0.9,90,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.007,0.007,2,Objects
Instanced,MODELS/PLANETS/BIOMES/DESOLATE/HUGE/HUGETREE.SCENE.MBIN,LEVILARGEPATCH,-1,128,0,90,0.7,1.4,1,1,0.2,3,360,0,0,FALSE,FALSE,FALSE,FALSE,0.15,0.18,0,3,DistantObjects
Instanced,MODELS/PLANETS/BIOMES/DESOLATE/LARGE/LARGEROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,90,0.7,1.6,1,1,0.3,0,360,0,0,FALSE,FALSE,FALSE,FALSE,0.22,0.032,0,3,Landmarks
Instanced,MODELS/PLANETS/BIOMES/DESOLATE/LARGE/LARGEROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,90,0.7,1.6,1,1,0.3,0,360,0,0,FALSE,FALSE,FALSE,FALSE,0.15,0.01,0,3,Landmarks
Instanced,MODELS/PLANETS/BIOMES/FLORAL/LARGEPLANT/FLORALTREE01.SCENE.MBIN,FOREST,-1,128,0,50,1.6,3.2,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.025,0,2,Landmarks
Instanced,MODELS/PLANETS/BIOMES/FLORAL/MEDIUMPLANT/FLYINGFERN.SCENE.MBIN,BLANKETCLUMP,128,250,0,180,1,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.01,0,1,Objects
Single,MODELS/PLANETS/BIOMES/FLORAL/MEDIUMPLANT/FLYINGFERN.SCENE.MBIN,BLANKETCLUMP,-1,128,0,180,2,3,1,1,0,0,180,10,0,TRUE,TRUE,FALSE,FALSE,0.25,0.002,0.002,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/FLORAL/MEDIUMPLANT/FOXGLOVE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,0.9,3.2,1,1,0.05,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.01,0,0.5,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/FLORAL/MEDIUMPLANT/FOXGLOVE.SCENE.MBIN,FOREST,-1,128,0,50,1.6,3.4,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.02,0.01,2,Landmarks
Instanced,MODELS/PLANETS/BIOMES/FLORAL/MEDIUMPLANT/FOXGLOVE.SCENE.MBIN,FOREST,-1,128,0,50,1.6,3.4,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.02,0,2,Landmarks
Instanced,MODELS/PLANETS/BIOMES/FLORAL/MEDIUMPLANT/FOXGLOVE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,0.9,3.2,1,1,0.05,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.01,0,0.5,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/FLORAL/MEDIUMPLANT/FOXGLOVE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,20,0.9,3.2,1,1,0.05,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.015,0,0.5,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/FLORAL/MEDIUMPLANT/FOXGLOVE.SCENE.MBIN,FOREST,-1,128,0,15,0.1,0.5,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.018,0,2,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/FLORAL/MEDIUMPLANT/FOXGLOVE.SCENE.MBIN,FLORACLUMP,-1,128,0,38,0.8,1.5,1,1,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.04,0.04,1,Objects
Instanced,MODELS/PLANETS/BIOMES/FLORAL/SMALLPLANT/FLORALPLANTSMALL.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,0.1,0.8,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.018,0,2,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/FLORAL/SMALLPLANT/FLORALPLANTSMALL.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,1,1.5,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0,2,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/FLORAL/SMALLPLANT/FLORALPLANTSMALL.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,1,1.5,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0,2,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/FLORAL/SMALLPLANT/FLORALPLANTSMALL02.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,0.1,0.8,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.018,0,2,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/FLORAL/SMALLPLANT/FOXGLOVEBUDS.SCENE.MBIN,FLORACLUMP,-1,128,0,38,0.3,0.8,1,1,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,1,Objects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/HQTREES/HQTREEREF.SCENE.MBIN,FOREST,-1,128,0,50,2.4,3.8,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.004,0,2,Landmarks
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/HQTREES/HQTREEREF.SCENE.MBIN,FOREST,-1,128,0,38,1,4,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.17,0.03,0,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/HQTREES/HQTREEREF.SCENE.MBIN,ROCKCLUMP,-1,128,0,60,1,4,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/HQTREES/HQTREEREF.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.9,3,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.006,0,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/HQTREES/HQTREEREF.SCENE.MBIN,FLORACLUMP,-1,128,0,60,3,5,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/HQTREES/HQTREEREF.SCENE.MBIN,FOREST,-1,128,0,60,1.5,3,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.025,0,2,Landmarks
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/HQTREES/HQTREEREF.SCENE.MBIN,FOREST,-1,128,0,50,6.5,7,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.004,0,2,Landmarks
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/LARGEPROPS/MOUNTAINROCK_1.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.4,0.8,1,1,0,40,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.1,0,5,Objects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/LARGEPROPS/MOUNTAINROCK_1.SCENE.MBIN,FLORACLUMP,-1,128,0,15,0.8,1.4,1,1,0.2,25,180,0,0,TRUE,TRUE,FALSE,FALSE,0.06,0.006,0,5,Objects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/MEDIUMPROPS/MEDIUMBOULDER02.SCENE.MBIN,FLORACLUMP,-1,128,0,55,0.8,1.2,1,1,0.2,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.13,0.05,0,5,Objects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/MEDIUMPROPS/MEDIUMBOULDER02.SCENE.MBIN,BLANKETCLUMP,-1,128,0,180,0.6,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.002,0,5,Objects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,FLORACLUMP,-1,128,0,30,0.6,1.2,1,1,0.1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.05,0.02,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,BLANKETCLUMP,-1,128,0,30,1.5,2,1,1,0.5,30,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.1,0.1,1,DetailObjects
