Type,Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,MaxYRotation,MaxRaise,MaxLower,DestroyedByPlayerShip,DestroyedByTerrainEdit,IsFloatingIsland,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
Instanced,MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBGRASS.SCENE.MBIN,GRASS,-1,128,0,30,0.8,1.3,0.6,0.8,0.4,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.004,2.8,DetailObjects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/BEAMSTONE.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.004,0.004,1,Objects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/BONECOLLECT.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.003,0.003,1,Objects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/BUBBLECOLLECT.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.85,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.06,0.02,0.02,1,Objects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/CONTOURPOD.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,2.3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.0025,0.0025,1,Objects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/ENGINEORB.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.9,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.0005,0.0005,1,Objects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/HYDROPOD.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,2.3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.001,0.001,1,Objects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/MEDGEOMETRIC.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,2.3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.0005,0.0005,1,Objects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/SHARD.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.035,0.035,1,Objects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/SHELLWHITE.SCENE.MBIN,FLORACLUMP,-1,128,0,180,0.9,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.0035,0.0035,1,Objects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/STARJOINT.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,2.3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.004,0.004,1,Objects
Single,MODELS/PLANETS/BIOMES/COMMON/BUILDINGS/PARTS/BUILDABLEPARTS/FOLIAGE/WEIRDCUBE.SCENE.MBIN,FLORACLUMP,-1,128,0,180,0.9,2.3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.0028,0.0028,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/BUBBLELUSHGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,2,0.8,1.2,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,180,0.8,1.2,1,1,0,25,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.15,0.15,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,JAMESPATCHX,-1,128,0,55,8,12,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.1,0.1,3,Landmarks
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,JAMESPATCHX,-1,128,0,45,3,8,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.04,0.04,3,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,180,0.5,1.2,1,1,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,1,0.35,0.35,0.5,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,180,0.8,1.2,1,1,0,25,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.05,0.03,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,75,1,1.4,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.02,0.03,0.03,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.5,1,1,1,1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,40,0.5,1,1,1,1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,45,0.3,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.3,0.3,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,38,0.4,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.15,0,2,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1.5,2,0.8,1.2,0.2,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/GRAVELPATCHSANDBLEND.SCENE.MBIN,GRASS,-1,128,0,20,2,3.5,1,1.4,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.002,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/GRAVELPATCHSANDBLEND.SCENE.MBIN,GRASS,-1,128,0,20,2,3.5,1,1.4,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.002,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/GRAVELPATCHSANDBLEND.SCENE.MBIN,GRASS,-1,128,0,20,2.5,4.5,1,1.4,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.002,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/GRAVELPATCHSANDBLEND.SCENE.MBIN,GRASS,-1,128,0,20,2,3.5,1,1.4,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.002,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/GRAVELPATCHSANDBLEND.SCENE.MBIN,GRASS,-1,128,0,20,2.5,4.5,1,1.4,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.002,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SURFACEBLEND/GRAVELPATCHSANDBLEND.SCENE.MBIN,GRASS,-1,128,0,20,2,3.5,1,1.4,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.002,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/MEDIUMPROPS/MEDIUMBOULDER01.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,0.7,2.5,0.8,1.2,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/MEDIUMPROPS/MEDIUMBOULDER02.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,0.8,2.5,0.8,1.2,0.8,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,2,0.8,1.2,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,2,0.8,1.2,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLROCK.SCENE.MBIN,JAMESPATCH,-1,128,0,50,0.6,1.2,0.9,1.1,1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/LUSHROOM/SMALLBLUESHROOMS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,2,3,0.9,1.1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/TOXIC/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMPX,-1,128,0,40,0.8,1.2,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/TOXIC/SMALL/SPORETUBESMALL.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.4,0.8,1,1.2,0.8,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/TOXIC/SMALL/SPORETUBESMALL.SCENE.MBIN,JAMESPATCH,-1,128,0,40,0.4,0.8,1,1.2,0.8,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1,1.5,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/TOXIC/SMALL/TOXICGRASS.SCENE.MBIN,JAMESPATCH,-1,128,0,50,1,1.5,1,1,0.05,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Single,MODELS/PLANETS/BIOMES/WEIRD/BEAMSTONE/BEAMSTONE.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.005,0.005,1,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BEAMSTONE/BURST.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.5,1.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BEAMSTONE/BURST.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,0.5,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.02,0.02,3,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BEAMSTONE/BURSTB.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.5,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.011,0.011,1,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BEAMSTONE/BURSTC.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.6,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.021,0.021,3,Objects
Single,MODELS/PLANETS/BIOMES/WEIRD/BEAMSTONE/HOVERING.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.9,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.005,0.005,1,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BEAMSTONE/HOVERINGINST.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.5,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.015,0.015,1,Objects
Single,MODELS/PLANETS/BIOMES/WEIRD/BEAMSTONE/HUGEBEAM.SCENE.MBIN,BLANKETCLUMP,-1,128,0,180,0.8,1.5,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.03,0.01,3,Landmarks
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BEAMSTONE/SMALLSTONE.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.5,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.1,0.1,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONEBLOBS.SCENE.MBIN,JAMESPATCH,-1,128,0,120,2,2.5,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.1,0.1,3,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONEBLOBS.SCENE.MBIN,FLORACLUMP,-1,128,0,180,0.8,1.2,1,1,0,25,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONEBLOBS.SCENE.MBIN,JAMESPATCH,-1,128,0,120,1.2,2,1,1,0.3,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONEFIN.SCENE.MBIN,JAMESPATCH,-1,128,0,50,1,1.3,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.015,0.015,3,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONEFRUIT.SCENE.MBIN,JAMESPATCH,-1,128,0,140,1.6,2.4,1,1,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,3,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONEFRUIT.SCENE.MBIN,JAMESPATCHX,-1,128,0,120,1.6,2.2,1,1,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.012,0.012,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONEGRASS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,120,1,1.5,1,1,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.03,0.03,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONESPINE.SCENE.MBIN,JAMESPATCH,-1,128,0,50,2,3,1,1,0,25,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.02,0.02,1,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONESPORE2.SCENE.MBIN,JAMESPATCH,-1,128,0,140,2,3.5,1,1,0,25,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.015,0.015,3,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONETREE.SCENE.MBIN,JAMESPATCH,-1,128,0,50,2,3.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.03,0.03,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONETREEBIGGLOW.SCENE.MBIN,JAMESPATCH,-1,128,0,50,1.5,2,1,1,0,3,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.015,0.015,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/WEIRD/BONESPIRE/BONETREEDAMAGED.SCENE.MBIN,JAMESPATCH,-1,128,0,50,2,3.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.03,0.03,1,Landmarks
Instanced,MODELS/PLANETS/BIOMES/WEIRD/CONTOUR/CONTOURDETAIL.SCENE.MBIN,FLORACLUMP,-1,128,0,180,0.5,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.12,0.12,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/CONTOUR/CONTOURDETAIL.SCENE.MBIN,FLORACLUMP,-1,128,0,180,0.5,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.12,0.12,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/CONTOUR/CONTOUROBJECT.SCENE.MBIN,FLORACLUMP,-1,128,0,180,2,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.012,0.012,3,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/CONTOUR/CONTOUROBJECT.SCENE.MBIN,FLORACLUMP,-1,128,0,180,2,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.012,0.012,3,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/CONTOUR/CONTOUROBJECT.SCENE.MBIN,FLORACLUMP,-1,128,0,180,2,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.02,0.02,3,Objects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/CONTOUR/CONTOURPOD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,25,30,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.17,0.005,0.005,3,Landmarks
Instanced,MODELS/PLANETS/BIOMES/WEIRD/CONTOUR/CONTOURPOD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,25,30,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.17,0.005,0.005,3,Landmarks
Instanced,MODELS/PLANETS/BIOMES/WEIRD/CONTOUR/CONTOURPOD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,25,30,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.17,0.005,0.005,3,Landmarks
Instanced,MODELS/PLANETS/BIOMES/WEIRD/CONTOUR/CONTOURTOWER.SCENE.MBIN,FLORACLUMP,-1,128,0,40,20,30,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.02,0.02,3,Landmarks
Instanced,MODELS/PLANETS/BIOMES/WEIRD/ELBUBBLE/DEADBUBBLE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.035,0.034,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/ELBUBBLE/DEADBUBBLE.SCENE.MBIN,BLANKETCLUMPX,-1,128,0,50,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.035,0.035,3,DetailObjects
Single,MODELS/PLANETS/BIOMES/WEIRD/ELBUBBLE/DETAILBUBBLE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,0.8,2.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.01,0.01,3,Objects
Single,MODELS/PLANETS/BIOMES/WEIRD/ELBUBBLE/ELBUBBLE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,100,4,9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.008,0.008,1,Landmarks
Single,MODELS/PLANETS/BIOMES/WEIRD/ELBUBBLE/SMALLBUBBLE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,1,4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.065,0.065,0.065,3,Landmarks
Instanced,MODELS/PLANETS/BIOMES/WEIRD/FRACTALCUBE/CYLINDER.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,0.5,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.04,0.04,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/FRACTALCUBE/FLAP.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,3,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.02,0.02,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/FRACTALCUBE/FLAP.SCENE.MBIN,BLANKETCLUMPX,-1,128,0,50,3,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.01,0.01,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/FRACTALCUBE/SHAPE1.SCENE.MBIN,BLANKETCLUMP,-1,128,0,180,3,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.06,0.06,3,Landmarks
Single,MODELS/PLANETS/BIOMES/WEIRD/FRACTALCUBE/SHAPE1FLOAT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,180,3,5,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.01,0.01,3,Landmarks
Instanced,MODELS/PLANETS/BIOMES/WEIRD/HEXAGON/DETAILSHAPE.SCENE.MBIN,FLORACLUMPX,-1,128,0,60,1.5,2.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.1,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/HEXAGON/DETAILSHAPE.SCENE.MBIN,BLANKETCLUMPX,-1,128,0,55,0.5,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.6,0.3,0.15,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/HEXAGON/DETAILSHAPE.SCENE.MBIN,FLORACLUMP,-1,128,0,60,1.5,2.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.1,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/HEXAGON/DETAILSHAPE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,55,0.5,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.6,0.3,0.15,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/HEXAGON/DETAILSHAPE.SCENE.MBIN,FLORACLUMPX,-1,128,0,60,1.5,2.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.1,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/WEIRD/HEXAGON/DETAILSHAPE.SCENE.MBIN,BLANKETCLUMPX,-1,128,0,55,0.5,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.6,0.3,0.15,1,DetailObjects
