Type,Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,MaxYRotation,MaxRaise,MaxLower,DestroyedByPlayerShip,DestroyedByTerrainEdit,IsFloatingIsland,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.5,1.2,1,1,0.2,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.015,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FOREST,-1,128,0,45,0.6,1,1,1,0.5,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.0045,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.5,1.2,1,1,0.2,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.015,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FOREST,-1,128,0,45,0.6,1,1,1,0.5,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.0045,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.5,1.2,1,1,0.2,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.015,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FOREST,-1,128,0,45,0.6,1,1,1,0.5,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.0045,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.5,1.2,1,1,0.2,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.015,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FOREST,-1,128,0,45,0.6,1,1,1,0.5,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.0045,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,1,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.425,0.007,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,1.1,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.425,0.002,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.3,1.7,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.11,0.001,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,0.9,1.4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.325,0.005,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.3,1.7,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.11,0.001,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,0.9,1.4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.325,0.005,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.3,1.7,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.11,0.001,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,0.9,1.4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.325,0.005,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.3,1.7,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.11,0.001,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,0.9,1.4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.325,0.005,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.3,1.7,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.11,0.001,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,0.9,1.4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.325,0.005,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,38,1,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.016,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,38,1,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.016,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,38,1,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.016,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,38,1,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.016,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,38,1,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.016,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLFLOWERS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1.2,1.6,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.45,0.018,0,2,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLFLOWERS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,0.9,1.2,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLFLOWERS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,0.9,1,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLFLOWERS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1.2,1.6,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.45,0.018,0,2,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLFLOWERS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,0.8,1.3,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.17,0.03,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.04,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.17,0.03,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.04,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.17,0.03,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.04,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.17,0.03,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.04,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1,1.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.17,0.03,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.04,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,1.5,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.008,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.4,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.007,0.007,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,1.5,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.008,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.4,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.007,0.007,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,1.5,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.008,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.4,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.007,0.007,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,1.5,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.008,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.4,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.007,0.007,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,1.5,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.008,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.4,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.007,0.007,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,55,1,1.5,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.19,0.012,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FOREST,-1,128,0,55,0.8,1.15,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.003,0,4,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.008,0.008,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.025,0.025,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,180,1,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.008,0.008,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.025,0.025,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,180,1,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.008,0.008,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.025,0.025,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,180,1,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.008,0.008,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.025,0.025,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,180,1,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.008,0.008,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.025,0.025,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,180,1,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,30,0.7,1,1,1,0.1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.01,0.01,2,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,30,0.4,0.8,1,1,0.1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.03,1,DetailObjects
