Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,DestroyedByPlayerShip,DestroyedByTerrainEdit,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMX,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,55,1.1,1.4,1,1,0.1,0,TRUE,TRUE,TRUE,0.21,0.5,0.5,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,1.1,1.4,1,1,0.1,0,TRUE,TRUE,TRUE,0.18,0.5,0.5,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.09,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,0.8,1.1,1,1,0.1,0,TRUE,TRUE,TRUE,0.22,0.34,0.34,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMX,-1,128,0,40,1,1.2,1,1,0.1,0,FALSE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMX,-1,128,0,40,1,1.2,1,1,0.1,0,FALSE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,55,1.1,1.4,1,1,0.1,0,FALSE,TRUE,TRUE,0.21,0.5,0.5,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,FALSE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,FALSE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,1.1,1.4,1,1,0.1,0,FALSE,TRUE,TRUE,0.18,0.5,0.5,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,FALSE,TRUE,TRUE,0.09,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,FALSE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,0.8,1.1,1,1,0.1,0,FALSE,TRUE,TRUE,0.22,0.34,0.34,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.15,0.05,0.05,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,1,1.5,1,1,0.1,0,TRUE,TRUE,TRUE,0.2,0.2,0.2,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.2,0.03,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.1,0.07,0.07,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,1,1.5,1,1,0.1,0,TRUE,TRUE,TRUE,0.3,0.25,0.25,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMX,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMX,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,55,1.1,1.4,1,1,0.1,0,TRUE,TRUE,TRUE,0.21,0.5,0.5,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,1.1,1.4,1,1,0.1,0,TRUE,TRUE,TRUE,0.18,0.5,0.5,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.09,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1,1.2,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.15,0.15,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,0.8,1.1,1,1,0.1,0,TRUE,TRUE,TRUE,0.22,0.34,0.34,1,DetailObjects
MODELS/PLANETS/BIOMES/BARREN/PLANTS/SCRUBGRASS.SCENE.MBIN,JAMESPATCH,-1,128,0,180,0.8,1.3,0.6,0.8,0.4,0,TRUE,TRUE,FALSE,0.45,0.1,0.05,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/FLOWERS/YARROW.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.9,1.2,1,1.1,0.1,0,TRUE,TRUE,TRUE,0.2,0.05,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/BUBBLELUSHGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,2,0.8,1.2,0.5,0,TRUE,TRUE,FALSE,0.5,0.08,0.05,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/BUBBLELUSHGRASS.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,2,0.8,1.2,0.5,0,TRUE,TRUE,FALSE,0.5,0.08,0.05,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,GRASS,-1,128,0,180,0.6,1,1,1,0.5,0,TRUE,TRUE,FALSE,0.9,0.3,0,2.8,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/NEWCROSSGRASS.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,1.2,1,1,0.5,0,TRUE,TRUE,FALSE,0.16,0.05,0.03,1.5,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMX,-1,128,0,50,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,50,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,50,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.08,0.2,0.2,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,FALSE,TRUE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.9,1,1,1,0.1,0,FALSE,TRUE,TRUE,0.18,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,FALSE,TRUE,TRUE,0.25,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMX,-1,128,0,50,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,50,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,50,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.2,0.2,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,TRUE,TRUE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.9,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.18,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.25,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMX,-1,128,0,50,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,50,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,50,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.08,0.2,0.2,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,FALSE,TRUE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.9,1,1,1,0.1,0,FALSE,TRUE,TRUE,0.18,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,FALSE,TRUE,TRUE,0.25,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.3,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.12,0.15,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.3,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.21,0.15,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,50,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,50,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.3,0.15,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMX,-1,128,0,50,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,50,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.15,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,45,0.3,0.8,1,1.5,0.5,0,TRUE,TRUE,FALSE,0.15,0.08,0.05,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,50,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.11,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.2,0.2,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,TRUE,TRUE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.9,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.18,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.25,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.4,0.8,1,1,0.1,0,TRUE,TRUE,TRUE,0.2,0.25,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.5,1,1,1,1,0,TRUE,TRUE,TRUE,0.35,0.2,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,40,0.5,1,1,1,1,0,TRUE,TRUE,TRUE,0.3,0.13,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.5,1,1,1,1,0,TRUE,TRUE,TRUE,0.35,0.15,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,40,0.5,1,1,1,1,0,TRUE,TRUE,TRUE,0.3,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.5,1.2,1,1,0.2,10,TRUE,TRUE,FALSE,0.14,0.015,0,4,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FOREST,-1,128,0,45,0.6,1,1,1,0.5,6,TRUE,TRUE,FALSE,0.14,0.0045,0,4,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.5,1.2,1,1,0.2,10,TRUE,TRUE,FALSE,0.14,0.015,0,4,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.3,1.7,1,1,0.3,0,TRUE,TRUE,TRUE,0.11,0.001,0,4,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,0.9,1.4,1,1,0,0,TRUE,TRUE,TRUE,0.325,0.005,0,4,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FORESTX,-1,128,0,55,0.9,1.4,1,1,0,0,TRUE,TRUE,TRUE,0.325,0.005,0,4,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.2,1.6,1,1,0,8,TRUE,TRUE,FALSE,0.1,0.04,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,38,1,1.6,1,1,0,8,TRUE,TRUE,FALSE,0.16,0.016,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.4,1.8,1,1,0,8,TRUE,TRUE,FALSE,0.1,0.04,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,38,1.4,1.8,1,1,0,8,TRUE,TRUE,FALSE,0.16,0.016,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLFLOWERS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,0.8,1.3,1,1,0.5,5,TRUE,TRUE,FALSE,0.2,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1,1.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.17,0.03,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,1.6,1,1,0,8,TRUE,TRUE,FALSE,0.21,0.04,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,1.5,1,1,0.3,0,TRUE,TRUE,FALSE,0.2,0.008,0.008,1,Objects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.4,2,1,1,0,0,TRUE,TRUE,FALSE,0.09,0.007,0.007,1,Objects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,1.5,1,1,0.3,0,TRUE,TRUE,FALSE,0.2,0.008,0.008,1,Objects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.4,2,1,1,0,0,TRUE,TRUE,FALSE,0.09,0.007,0.007,1,Objects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/PROCSHAPE1.SCENE.MBIN,GRASSCLUMX,-1,128,0,55,1.5,2.1,1,1,0,6,FALSE,TRUE,FALSE,0.12,0.012,0.012,1,Landmarks
MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/PROCSHAPE1.SCENE.MBIN,GRASSCLUMP,-1,128,0,55,1.5,2.1,1,1,0,6,FALSE,TRUE,FALSE,0.12,0.012,0.012,1,Landmarks
